X,Y,Z
-0.81452,-0.016671,-0.639044
-0.69484,-0.023289,-0.772461
-0.576712,-0.023096,-0.856458
-0.511415,-0.049241,-0.900553
-0.402798,-0.047921,-0.942033
-0.305839,-0.042894,-1.004675
-0.195659,-0.061695,-1.058605
-0.1001,-0.053113,-1.096843
0.086148,-0.056454,-1.135974
-0.002061,-0.046389,-1.133899
0.287404,-0.048724,-1.132873
0.17216,-0.052106,-1.134624
0.399493,-0.049296,-1.131425
0.512372,-0.065943,-1.092449
0.625187,-0.064832,-1.024142
0.7373,-0.057193,-0.95084
0.812044,-0.066759,-0.915337
0.901897,-0.073218,-0.880406
0.976851,-0.057741,-0.827065
1.048187,-0.056077,-0.739592
1.088087,-0.044609,-0.612248
1.121018,-0.038379,-0.512968
1.156034,-0.061569,-0.305667
1.161044,-0.063297,-0.204744
1.192193,-0.056103,-0.145927
1.205912,-0.071023,-0.068495
1.232673,-0.057545,0.032558
1.250594,-0.043552,0.142628
1.275391,-0.00824,0.232032
1.287787,-0.001059,0.264306
1.254578,-0.049469,0.293726
1.200479,-0.055194,0.426298
1.145755,-0.037124,0.556929
1.103133,-0.043095,0.60217
1.074118,-0.042492,0.613132
1.026432,-0.046505,0.642035
0.99971,-0.045445,0.691818
0.950432,-0.051109,0.766716
0.915341,-0.040789,0.819355
0.900115,-0.04784,0.837322
0.878107,-0.047761,0.86466
0.784149,-0.028137,0.977641
0.841936,-0.045504,0.89771
0.7388,-0.027142,1.041693
0.703345,-0.030711,1.054282
0.688121,-0.021283,1.074271
0.687737,-0.03204,1.083079
0.592805,-0.015954,1.195036
0.657138,-0.032495,1.108271
0.538491,-0.025269,1.251607
0.463664,-0.00853,1.302253
0.387764,-0.005924,1.349388
0.284341,-0.000411,1.381799
-0.018422,0.023589,1.505979
0.143147,0.019243,1.446752
-0.160779,0.02488,1.559942
-0.378699,0.01461,1.573246
-0.271692,0.02496,1.57903
-0.462791,0.022041,1.543363
-0.579751,0.014509,1.488671
-0.678197,0.006489,1.390657
-0.760231,0.00351,1.291207
-0.967363,-0.00998,0.961527
-0.866187,0.01129,1.145078
-1.037901,-0.001777,0.758128
-1.129383,0.0322,0.492044
-1.082273,0.018868,0.607558
-1.181294,0.027289,0.381961
-1.205004,0.035475,0.235086
-1.21028,0.021771,0.072429
-1.188973,0.005525,-0.071763
-1.108001,0.005044,-0.298044
-1.163738,0.005471,-0.195197
-1.044649,-0.012155,-0.433674
-0.825157,-0.030838,-0.654922
-0.956834,-0.01188,-0.558773
-0.718836,-0.020731,-0.788253
-0.593121,-0.032369,-0.899029
-0.48837,-0.037558,-0.961595
-0.382009,-0.054471,-1.003095
-0.268738,-0.062005,-1.06458
-0.18144,-0.040619,-1.108523
-0.069404,-0.056362,-1.145428
0.036464,-0.052181,-1.178107
0.165464,-0.064648,-1.172135
0.275337,-0.059693,-1.168
0.365877,-0.062393,-1.140158
0.477783,-0.058294,-1.093009
0.59056,-0.055546,-1.032766
0.744868,-0.054963,-0.957181
0.660939,-0.063801,-0.979299
0.840747,-0.060986,-0.903571
1.020278,-0.065221,-0.768779
0.93855,-0.05219,-0.853807
1.101436,-0.062985,-0.680754
1.156124,-0.055412,-0.562977
1.19346,-0.054099,-0.433106
1.212501,-0.055713,-0.320081
1.225578,-0.050763,-0.206514
1.242967,-0.054705,-0.151375
1.261388,-0.06518,-0.086346
1.26878,-0.056808,0.025492
1.262096,-0.060215,0.136533
1.272027,-0.02379,0.253066
1.279675,-0.011276,0.319806
1.247426,-0.040041,0.390399
1.194437,-0.05313,0.499538
1.149944,-0.034825,0.617411
1.132182,-0.034161,0.649437
1.108347,-0.041398,0.634586
1.089366,-0.047281,0.639343
1.033185,-0.053354,0.72012
0.917513,-0.050021,0.895335
0.968804,-0.036553,0.83691
0.909191,-0.053019,0.89911
0.88423,-0.038113,0.932636
0.835052,-0.039034,0.993768
0.784379,-0.042085,1.053481
0.753352,-0.039058,1.087697
0.705302,-0.026585,1.126442
0.701868,-0.026964,1.142528
0.673903,-0.035056,1.15098
0.645632,-0.012334,1.202041
0.58165,-0.019495,1.252449
0.519721,-0.016345,1.309707
0.444912,-0.017159,1.360726
0.352884,0.001398,1.429869
0.052571,0.003922,1.544406
0.20593,0.00487,1.496598
-0.086633,0.023672,1.571961
-0.176541,0.016481,1.570165
-0.274186,0.015489,1.548612
-0.381108,0.025826,1.525749
-0.50091,0.02343,1.479667
-0.613191,0.018972,1.424295
-0.719613,0.004986,1.349468
-0.807744,0.010252,1.251476
-0.934836,-0.021916,1.078793
-1.003668,-0.010947,0.869439
-1.104387,0.023038,0.548314
-1.058902,-0.000292,0.689658
-1.15657,0.028656,0.434571
-1.233984,0.025766,0.339919
-1.258268,0.024382,0.192803
-1.25192,0.032096,0.04669
-1.237761,0.009264,-0.103635
-1.174973,0.015025,-0.246238
-1.119194,-0.003677,-0.388452
-1.054531,-0.017737,-0.495627
-0.967629,-0.007659,-0.602867
-0.840645,-0.012437,-0.694787
-0.743826,-0.040669,-0.819435
-0.619045,-0.025439,-0.9125
-0.495315,-0.051468,-0.961152
-0.288819,-0.062289,-1.118396
-0.346839,-0.036325,-1.038084
-0.1859,-0.047292,-1.165839
-0.08195,-0.056415,-1.213883
0.091989,-0.050621,-1.230716
0.232701,-0.050856,-1.25523
0.336667,-0.07852,-1.221455
0.441032,-0.084398,-1.139347
0.544132,-0.064956,-1.09713
0.644243,-0.063847,-1.085569
0.736092,-0.050784,-1.021985
0.81426,-0.054856,-0.991175
0.906262,-0.051545,-0.930568
0.992874,-0.055687,-0.827916
1.070879,-0.04974,-0.727969
1.107818,-0.060683,-0.623429
1.149423,-0.053024,-0.500885
1.167436,-0.064297,-0.381518
1.213071,-0.04536,-0.303095
1.230451,-0.072707,-0.241121
1.275615,-0.067098,-0.019383
1.293025,-0.049313,0.072198
1.310096,-0.044458,0.171409
1.315878,-0.02499,0.285949
1.301357,-0.014064,0.392663
1.251992,-0.045518,0.478662
1.222761,-0.049793,0.543143
1.188771,-0.021314,0.613779
1.155974,-0.030763,0.638116
1.136779,-0.043338,0.640784
1.067032,-0.035383,0.720136
1.021493,-0.051222,0.777339
0.995401,-0.067115,0.795676
0.926679,-0.046188,0.884709
0.831577,-0.020503,1.028765
0.790044,-0.041631,1.062628
0.76472,-0.051434,1.046582
0.736614,-0.024758,1.061628
0.71889,-0.033466,1.073052
0.688071,-0.042301,1.099362
0.61059,-0.020219,1.197252
0.633631,-0.021117,1.157409
0.570781,-0.028601,1.201606
0.467168,-0.012648,1.302138
0.51873,-0.01209,1.253681
0.342506,-0.002419,1.360552
0.135554,-0.003007,1.439056
0.262317,0.004607,1.412949
,,
0.023617,0.017275,1.478454
-0.203404,0.015366,1.524853
-0.083516,0.017705,1.504018
-0.308407,0.013843,1.53263
-0.411968,0.010236,1.509647
-0.502801,0.010215,1.463584
-0.604835,0.011559,1.392685
-0.714534,0.017633,1.295847
-0.815379,-0.000759,1.149821
-0.892357,-0.00505,1.013511
-0.949986,-0.009811,0.867362
-1.010484,-0.005683,0.703669
-1.041689,0.010794,0.53632
-1.127096,0.013531,0.299791
-1.165785,0.021207,0.168527
-1.099624,0.026351,0.416852
-1.177737,0.011928,0.069639
-1.176352,0.015133,-0.047093
-1.130189,0.012193,-0.183002
-0.953319,0.009684,-0.500172
-1.033117,0.010664,-0.354245
-0.863587,-0.00155,-0.596468
-0.800588,-0.011178,-0.650212
-0.741729,-0.012994,-0.682085
-0.596351,-0.024983,-0.770212
-0.359766,-0.053728,-0.983391
-0.47506,-0.028344,-0.903142
-0.238317,-0.059403,-1.015615
-0.146547,-0.06072,-1.022565
-0.041314,-0.050974,-1.053052
0.059709,-0.052691,-1.073314
0.151481,-0.050844,-1.073291
0.231774,-0.052321,-1.076747
0.315688,-0.071653,-1.059331
0.415335,-0.068446,-1.026341
0.50631,-0.064176,-0.983147
0.617826,-0.06179,-0.931241
0.702344,-0.050077,-0.866857
0.772959,-0.057075,-0.848308
0.860937,-0.053456,-0.825685
0.956172,-0.070708,-0.749739
1.044161,-0.055568,-0.633093
1.097098,-0.028999,-0.472884
1.114301,-0.024372,-0.377788
1.120581,-0.054015,-0.34369
1.162769,-0.057973,-0.291836
1.18064,-0.063523,-0.22225
1.194037,-0.053997,-0.102395
1.196576,-0.057974,0.007914
1.204134,-0.05277,0.098159
1.223312,-0.042664,0.167519
1.224759,-0.015527,0.287067
1.172677,-0.016638,0.468147
1.125525,-0.027927,0.55476
1.131946,-0.041544,0.510078
1.139019,-0.035111,0.509542
1.113457,-0.035158,0.564903
1.059037,-0.039927,0.66489
1.008546,-0.037498,0.736776
1.010432,-0.050874,0.721563
0.977247,-0.046379,0.741591
0.925371,-0.042244,0.836617
0.867259,-0.057726,0.905401
0.816649,-0.036728,0.980921
0.780897,-0.038687,1.007505
0.758809,-0.052955,1.002767
0.770938,-0.043873,1.004798
0.747139,-0.03,1.04238
0.725854,-0.029719,1.092477
0.709573,-0.02907,1.128269
0.680349,-0.030416,1.161498
0.623899,-0.015442,1.22259
0.537374,-0.007418,1.293215
0.446293,-0.004989,1.369483
0.324858,0.008073,1.444057
0.200598,-0.009121,1.484208
0.114343,-0.015658,1.504491
-0.000478,0.01972,1.523757
-0.07497,0.021096,1.528412
-0.302079,0.016199,1.470779
-0.214023,0.028544,1.49985
-0.396165,0.038818,1.44645
-0.515339,0.02665,1.395479
-0.631231,0.00524,1.334064
-0.738102,0.003844,1.260085
-0.857031,0.015668,1.143714
-0.949913,-0.030767,0.920871
-1.003107,-0.008661,0.74861
-1.062964,0.022551,0.667678
-1.127593,0.013589,0.558859
-1.175997,0.019447,0.418113
-1.19084,0.034565,0.271211
-1.182865,0.024926,0.125784
-1.158689,0.017664,-0.048788
-1.119717,0.01642,-0.197323
-1.07331,0.01742,-0.27656
-1.014899,-0.011741,-0.405314
-0.909663,0.006461,-0.54524
-0.845073,-0.026835,-0.635733
-0.780443,-0.021074,-0.670553
-0.619382,-0.042674,-0.774461
-0.460626,-0.039567,-0.906238
-0.383271,-0.038483,-0.867006
-0.338196,-0.04459,-0.904787
-0.246859,-0.038934,-0.945558
-0.136288,-0.039329,-1.017125
0.029259,-0.045073,-1.051134
0.141862,-0.038949,-1.091153
0.244554,-0.069353,-1.056017
0.314874,-0.086604,-0.954218
0.36871,-0.071326,-0.899687
0.438401,-0.052997,-0.859283
0.497,-0.063491,-0.811715
0.575761,-0.054696,-0.801137
0.676411,-0.04273,-0.771492
0.77813,-0.035982,-0.725315
0.880141,-0.030655,-0.647808
0.969298,-0.031895,-0.537038
1.037387,-0.038384,-0.462392
1.098584,-0.058108,-0.397014
1.153433,-0.053763,-0.3291
1.201835,-0.036416,-0.200801
1.208467,-0.048943,-0.097781
1.229788,-0.056829,0.068959
1.246933,-0.050639,0.152441
1.236258,-0.048897,0.268093
1.209517,-0.032899,0.438787
1.183848,-0.008482,0.611425
1.206385,0.007607,0.585128
1.192322,-0.047544,0.582283
1.182336,-0.039317,0.633345
1.135093,-0.020207,0.747012
1.154378,-0.027227,0.75501
1.147413,-0.054474,0.718983
1.062857,-0.025703,0.853357
0.959663,-0.043214,1.004922
0.89854,-0.05159,1.07645
0.873868,-0.03236,1.102433
0.876489,-0.044298,1.08381
0.900557,-0.072309,1.035773
0.862289,-0.037325,1.100287
0.764008,-0.015239,1.236147
0.717425,-0.034138,1.282562
0.687525,-0.025992,1.282663
0.685415,-0.006203,1.283175
0.656796,-0.010117,1.294552
0.622721,-0.009912,1.345204
0.533884,-0.009955,1.400871
0.323681,-0.016823,1.499767
0.42419,-0.003324,1.462832
0.248308,-0.021916,1.518145
0.153192,-0.007086,1.537028
0.052103,-0.002941,1.542483
-0.058299,0.021093,1.572644
-0.145685,0.008174,1.579889
-0.24521,0.032271,1.575167
-0.368181,0.020683,1.537556
-0.502691,0.021577,1.488354
-0.618818,0.012787,1.415208
-0.712264,0.009364,1.306912
-0.776089,-0.005339,1.185289
-0.83263,-0.008392,1.022907
-0.88305,0.012188,0.885151
-0.938081,0.010862,0.738695
-0.970424,0.013403,0.588785
-1.020055,0.020157,0.465757
-1.049412,0.01766,0.368447
-1.074018,0.020989,0.243937
-1.072531,0.015116,0.117126
-1.061755,0.014333,-0.009577
-1.031428,0.012444,-0.122543
-0.975259,0.005085,-0.247948
-0.948951,0.042434,-0.300918
-0.920026,0.025627,-0.323294
-0.823614,0.01423,-0.447715
-0.682792,0.00365,-0.593406
-0.569016,-0.016177,-0.692725
-0.465987,-0.04934,-0.764762
-0.234405,-0.043087,-0.924746
-0.337941,-0.04466,-0.841033
-0.136333,-0.049798,-0.987565
-0.023233,-0.043973,-1.023813
0.057752,-0.050671,-1.029963
0.089688,-0.046822,-1.008315
0.114736,-0.061119,-1.003624
0.241236,-0.050889,-0.988842
0.366847,-0.054211,-0.960741
0.455895,-0.040854,-0.917109
0.532245,-0.053152,-0.849922
0.61788,-0.056249,-0.828662
0.741667,-0.072386,-0.786187
0.856681,-0.071049,-0.705363
0.969025,-0.055037,-0.617939
1.044417,-0.047171,-0.495032
1.108485,-0.038001,-0.404544
1.170933,-0.043355,-0.368638
1.23504,-0.065448,-0.310967
1.268091,-0.061459,-0.219162
1.289799,-0.060145,-0.113268
1.308415,-0.053976,0.002585
1.304796,-0.065807,0.136436
1.297177,-0.05281,0.336959
1.305731,-0.029043,0.462276
1.337271,0.016701,0.512019
1.341551,0.000445,0.533298
1.284696,-0.035335,0.592488
1.227803,-0.050084,0.692772
1.194423,-0.048757,0.779136
1.177908,-0.05264,0.794854
1.145728,-0.052794,0.839712
1.10383,-0.052898,0.91117
1.027202,-0.061585,1.013104
0.944426,-0.048669,1.131959
0.89399,-0.04524,1.18035
0.906826,-0.055805,1.144355
0.883991,-0.036426,1.153296
0.87334,-0.027901,1.193218
0.819032,-0.034673,1.247465
0.81935,-0.03189,1.279235
0.797987,-0.039029,1.275551
0.773608,-0.031678,1.305941
0.701028,-0.027804,1.362766
0.606529,-0.015562,1.438443
0.470332,-0.002562,1.517745
0.361758,0.004183,1.564087
0.291516,-0.000986,1.564148
0.207295,0.011814,1.600148
0.101854,0.019749,1.637963
-0.019703,-0.001794,1.668879
-0.133757,0.023619,1.697187
-0.246888,0.02425,1.685629
-0.367006,0.018342,1.638395
-0.485404,0.017301,1.565796
-0.617367,0.016546,1.468958
-0.712095,0.012205,1.341541
-0.779177,-0.004933,1.189339
-0.846241,0.011186,1.057552
-0.916067,0.012559,0.902169
-0.990049,-0.000131,0.753455
-1.047308,0.011841,0.631638
-1.106374,0.015427,0.483706
-1.136826,0.020154,0.338015
-1.172098,0.026842,0.259384
-1.177934,0.008931,0.145315
-1.143344,0.014063,-0.050692
-1.088319,0.018085,-0.215115
-1.02596,0.031817,-0.348383
-1.046174,0.029543,-0.297924
-0.893943,-0.005484,-0.472034
-0.791389,0.002591,-0.611378
-0.726636,-0.026326,-0.693041
-0.627362,-0.035574,-0.741473
-0.504965,-0.044253,-0.844667
-0.385416,-0.058136,-0.948316
-0.261951,-0.054752,-1.035113
-0.176166,-0.070137,-1.086888
-0.109488,-0.046531,-1.083494
0.011786,-0.04495,-1.07544
0.117662,-0.053449,-1.100721
0.408788,-0.056077,-1.128972
0.289059,-0.071156,-1.128844
0.523361,-0.065971,-1.099862
0.652985,-0.03145,-0.952466
0.782275,-0.026514,-0.919369
1.035715,-0.064239,-0.868731
0.894695,-0.048019,-0.896724
1.182815,-0.086761,-0.748586
1.292813,-0.055912,-0.59066
1.345352,-0.052262,-0.452129
1.379318,-0.066152,-0.305506
1.39931,-0.0678,-0.213878
1.442893,-0.057416,-0.136153
1.453513,-0.074666,-0.037103
1.444812,-0.074131,0.177651
1.418589,-0.057472,0.381189
1.410942,-0.049352,0.48222
1.443166,-0.019548,0.605761
1.39044,-0.02939,0.729025
1.343021,-0.030596,0.839948
1.392953,-0.033406,0.814378
1.250232,-0.0331,0.933092
1.277147,-0.014203,0.981291
1.153256,-0.137625,0.777216
1.064826,0.087593,1.311587
0.871023,-0.145802,1.466817
1.007347,-0.048345,1.28027
0.975873,-0.025296,1.271516
0.95906,-0.025222,1.2415
0.959461,-0.089388,1.281378
0.882433,-0.031577,1.419254
0.787399,-0.011061,1.50086
0.726242,-0.03009,1.513588
0.653743,-0.019535,1.553619
0.579059,-0.014289,1.602289
0.4943,-0.022526,1.626529
0.437841,-0.019763,1.668326
0.343802,-0.01745,1.688103
0.197994,-0.002131,1.720568
-0.03612,0.006245,1.820379
0.082645,0.018331,1.796067
-0.151973,0.016043,1.83135
-0.290271,0.031269,1.820043
-0.432641,0.021312,1.754904
-0.567684,0.027412,1.674996
-0.682215,0.02328,1.568965
-0.778462,0.027677,1.465971
-0.884752,0.011024,1.327847
-0.988142,0.018935,1.167717
-1.06797,0.00547,0.994184
-1.13147,0.000065,0.81843
-1.204427,-0.000716,0.633762
-1.253594,0.003508,0.452366
-1.2792,0.004875,0.288843
-1.288649,0.015478,0.138381
-1.268647,0.021085,-0.054514
-1.225924,0.020403,-0.180692
-1.222617,0.039869,-0.235808
-1.128978,0.035992,-0.40334
-1.035806,0.035559,-0.629575
-0.805727,-0.046497,-0.780103
-0.934597,-0.026129,-0.687621
-0.631128,-0.031128,-0.900284
-0.4956,-0.061463,-0.954774
-0.30569,-0.070249,-1.021307
-0.183509,-0.061414,-1.108942
-0.082484,-0.053735,-1.148625
0.002837,-0.052369,-1.151941
0.108221,-0.057491,-1.151023
0.290843,-0.059672,-1.132936
0.406878,-0.049372,-1.101657
0.451091,-0.033474,-1.063535
0.65796,-0.053831,-1.049933
0.564696,-0.008794,-1.068769
0.807336,-0.072342,-0.964922
1.090495,-0.067336,-0.704005
0.980679,-0.059656,-0.84979
1.171408,-0.05752,-0.543859
1.194535,-0.049437,-0.427804
1.24135,-0.043514,-0.387725
1.285308,-0.066961,-0.343784
1.31186,-0.069119,-0.245905
1.323213,-0.061477,-0.10736
1.325373,-0.055343,0.069198
1.342857,-0.052094,0.326477
1.322598,-0.048495,0.214402
1.378454,-0.041695,0.37191
1.424477,-0.003587,0.515884
1.424388,-0.012833,0.422114
1.367453,-0.027526,0.624088
1.322742,-0.039139,0.698758
1.295267,-0.038217,0.763199
1.272449,-0.056348,0.777579
1.21111,-0.042625,0.895434
1.119223,-0.036001,1.040289
1.076305,-0.053539,1.08061
1.07265,-0.046103,1.084381
1.070452,-0.044122,1.073949
1.052132,-0.035755,1.108257
0.976205,-0.0403,1.215938
1.0155,-0.038298,1.160292
0.954327,-0.042048,1.234289
0.909346,-0.036234,1.278219
0.872581,-0.039792,1.312519
0.813708,-0.026576,1.373204
0.768852,-0.022699,1.420074
0.724216,-0.030599,1.431665
0.685508,-0.034847,1.444934
0.481222,0.014518,1.601418
0.609847,-0.008069,1.506649
0.369909,0.00556,1.679008
0.221276,0.009954,1.768718
0.082917,0.016367,1.826156
-0.010669,0.014431,1.859695
-0.137359,0.031369,1.870235
-0.305252,0.0134,1.799911
-0.418843,-0.023968,1.65404
-0.517151,0.003529,1.525353
-0.605664,0.0338,1.415511
-0.728038,0.017024,1.307957
-0.961627,0.018396,1.050568
-0.858008,0.017583,1.210706
-1.039005,0.006577,0.875809
-1.103487,0.019787,0.679229
-1.143795,0.023329,0.524699
-1.205814,0.03993,0.459801
-1.232005,0.012305,0.333033
-1.21512,-0.00243,0.154586
-1.138316,-0.007315,-0.072479
-1.047293,0.009035,-0.282509
-0.947592,0.021923,-0.467111
-0.955097,0.000425,-0.471832
-0.968129,0.015302,-0.568835
-0.830382,-0.0064,-0.524377
-0.507804,-0.022906,-0.812206
-0.658613,-0.007969,-0.746564
-0.392912,-0.036965,-0.889935
-0.241541,-0.04442,-0.886408
-0.159419,-0.050389,-0.851813
-0.044255,-0.054253,-0.877612
0.034313,-0.049332,-0.95026
0.142429,-0.036382,-1.01049
0.215786,-0.069121,-1.036408
0.340805,-0.055593,-1.003771
0.48517,-0.050789,-0.972854
0.646012,-0.061894,-0.864693
0.735161,-0.05133,-0.764225
0.795458,-0.0468,-0.668913
0.85551,-0.03942,-0.626479
0.935138,-0.038147,-0.579889
0.997919,-0.043416,-0.485002
1.048678,-0.024714,-0.3379
1.073529,-0.031554,-0.273425
1.10396,-0.046464,-0.222007
1.156952,-0.062914,-0.141867
1.19705,-0.07228,-0.018593
1.229015,-0.056947,0.178153
1.237991,-0.062495,0.358247
1.281779,-0.029517,0.464958
1.32639,-0.029263,0.48154
1.402191,-0.017911,0.454465
1.436516,-0.009974,0.52441
1.395497,-0.026437,0.662588
1.370443,-0.042102,0.749129
1.328684,-0.030086,0.830023
1.279085,-0.034482,0.925577
1.200145,-0.044261,1.050394
1.145539,-0.047946,1.136844
1.106486,-0.060904,1.144512
1.072147,-0.050777,1.197471
1.055201,-0.045806,1.242706
1.022976,-0.054418,1.270373
1.023428,-0.035701,1.311513
0.956829,-0.037223,1.336751
0.883285,-0.023917,1.451949
0.932145,-0.026398,1.388424
0.840521,-0.026745,1.498727
0.791465,-0.016748,1.545823
0.745619,-0.015635,1.591307
0.717489,-0.023613,1.615416
0.641039,-0.012607,1.657389
0.549883,0.008187,1.722009
0.420551,-0.004105,1.774808
0.29628,0.025136,1.841537
0.159807,0.026273,1.888094
0.00273,0.036049,1.93361
-0.171176,0.037771,1.963733
-0.329299,0.028593,1.967236
-0.468747,0.033131,1.94905
-0.579347,0.02312,1.87884
-0.687578,-0.012935,1.745415
-0.797451,-0.014449,1.589823
-0.896203,-0.012901,1.417162
-0.987849,-0.023433,1.204264
-1.066998,-0.019681,0.983679
-1.181789,0.019406,0.573807
-1.12986,0.010787,0.746268
-1.23216,0.028372,0.464527
-1.296381,0.024371,0.337501
-1.319553,0.039178,0.201241
-1.318296,0.035602,0.094157
-0.739871,0.031526,-0.580354
-1.12913,0.048596,-0.161755
-0.415596,0.024917,-0.865272
-1.220787,-0.089035,-0.35401
-0.682313,0.029,-0.948043
-0.999413,-0.064936,0.165475
-0.463205,0.089731,-0.502132
-0.307926,-0.009184,-1.121823
-0.267079,-0.113371,-1.247566
-0.053102,-0.060037,-1.126445
-0.029048,-0.021736,-0.878405
0.126368,-0.038188,-0.830915
0.237085,-0.047871,-0.942249
0.314724,-0.062963,-0.970829
0.404693,-0.058776,-0.986846
0.537665,-0.080113,-0.932971
0.729921,-0.086009,-0.857007
0.889882,-0.071099,-0.763612
0.992263,-0.050734,-0.602289
1.076473,-0.026805,-0.474379
1.120243,-0.048032,-0.468373
1.215449,-0.069979,-0.500386
1.323089,-0.055254,-0.431325
1.380183,-0.065212,-0.289726
1.370654,-0.072435,-0.029883
1.312345,-0.036346,0.310986
1.298883,-0.025109,0.4257
1.306352,-0.055379,0.429254
1.359823,-0.065781,0.48163
1.42704,-0.027493,0.542702
1.400735,0.009828,0.714775
1.401345,0.05,0.894042
1.392493,0.003404,0.897987
1.374526,-0.047699,0.863746
1.218768,-0.037418,1.061749
1.10424,-0.11958,1.254766
1.308649,-0.002393,1.077586
0.691591,-0.326221,1.119063
1.225918,0.288298,1.735174
1.087707,-0.008783,1.308234
0.946972,-0.310652,1.078158
0.781612,0.118118,1.67112
0.703355,-0.052086,1.739423
0.725971,-0.065039,1.723957
0.715317,0.025103,1.60569
0.791597,-0.043267,1.52775
0.73677,-0.024467,1.59493
0.616438,-0.003788,1.729284
0.265953,-0.135841,1.749138
0.42188,0.062133,1.924678
0.343905,0.067158,1.905165
0.303754,-0.027745,1.757907
0.18049,0.046464,1.794204
0.068686,0.011997,1.805927
-0.135376,0.013127,1.878594
-0.327747,0.030172,1.903775
-0.476306,0.00964,1.857874
-0.585943,0.010084,1.853909
-0.704424,-0.004883,1.815578
-0.827846,-0.003076,1.771449
-0.965715,-0.000865,1.645225
-1.053861,0.005529,1.435431
-1.100089,0.029504,1.233307
-1.126057,0.002836,1.007474
-1.176042,0.00581,0.809576
-1.213964,0.00506,0.643351
-1.237063,0.014819,0.515654
-1.280946,0.009218,0.304432
-1.292264,0.009043,0.235855
-1.252142,0.002343,0.015358
-1.218721,0.032202,-0.12289
-1.167447,0.025022,-0.221035
-1.073237,0.032274,-0.321424
-0.933859,0.043562,-0.562645
-0.85167,0.032683,-0.673762
-0.677404,-0.011443,-0.746585
-0.561442,-0.002357,-0.808595
-0.458604,-0.042241,-0.83558
-0.337262,-0.058882,-0.877715
-0.184755,-0.063579,-0.974276
-0.035062,-0.046369,-1.087401
0.111753,-0.06763,-1.102798
0.230081,-0.077707,-1.036951
0.313995,-0.052361,-0.97497
0.386173,-0.052162,-0.91093
0.469364,-0.065458,-0.8451
0.566269,-0.061121,-0.790936
0.668529,-0.037774,-0.797262
0.80152,-0.050298,-0.757077
0.939055,-0.053777,-0.673779
1.063181,-0.046115,-0.60996
1.166225,-0.058351,-0.491263
1.243456,-0.05473,-0.339209
1.305355,-0.037138,-0.212265
1.340492,-0.047046,-0.068912
1.357237,-0.056522,0.084402
1.363683,-0.061966,0.172932
1.390263,-0.064304,0.230612
1.403907,-0.071,0.342551
1.429254,-0.067548,0.467404
1.449234,-0.029903,0.608486
1.441972,0.003934,0.807787
1.438359,0.02342,0.921537
1.408802,-0.047787,0.883165
1.365921,-0.045219,0.957478
1.28847,-0.032038,1.109027
1.24396,-0.041897,1.205912
1.220976,-0.060626,1.197115
1.20476,-0.052499,1.196298
1.150061,-0.05745,1.273918
1.109,-0.044209,1.376997
1.069523,-0.069457,1.400828
1.046247,-0.05078,1.439651
0.997076,-0.037297,1.485477
0.928958,-0.028098,1.557722
0.861144,-0.035299,1.605145
0.815845,-0.034737,1.615384
0.794013,-0.033653,1.606365
0.749777,-0.02608,1.598832
0.650183,-0.015185,1.663167
0.722307,-0.017978,1.626118
0.58194,-0.001664,1.711943
0.486102,0.001482,1.733711
0.39621,0.003075,1.778127
0.242079,0.012934,1.814393
0.097018,-0.002189,1.826044
-0.038981,0.019895,1.837745
-0.159246,0.012254,1.823551
-0.268159,-0.00013,1.775296
-0.355886,0.018675,1.71364
-0.544484,0.014394,1.588864
-0.653502,0.004647,1.468927
-0.737653,0.007364,1.327916
-0.814555,0.00807,1.157607
-0.882489,0.008898,0.957264
-0.933337,0.005021,0.774861
-0.977901,0.025842,0.676321
-1.044003,0.031082,0.615764
-1.074507,0.027576,0.506059
-1.107876,0.013537,0.375367
-1.090224,0.032945,0.231283
-1.04987,0.02543,0.085351
-1.006481,0.025038,-0.033298
-0.949027,0.02643,-0.156984
-0.935829,0.023866,-0.198627
-0.773524,-0.013437,-0.279185
-0.625654,0.004058,-0.482722
-0.518892,-0.036485,-0.579621
-0.467581,-0.041414,-0.615605
-0.364624,-0.040623,-0.687792
-0.269337,-0.036921,-0.74271
-0.168576,-0.058895,-0.803399
0.037715,-0.027786,-0.913094
-0.074754,-0.052996,-0.867854
0.117537,-0.074835,-0.888239
0.198978,-0.064636,-0.83223
0.307947,-0.049726,-0.75868
0.378676,-0.02625,-0.721409
0.422553,-0.037082,-0.712057
0.530924,-0.031057,-0.682292
0.650771,-0.031879,-0.679008
0.787589,-0.037536,-0.641737
0.888583,-0.051427,-0.567041
0.996959,-0.040543,-0.471287
1.065814,-0.0318,-0.365361
1.167208,-0.049662,-0.164041
1.125252,-0.030036,-0.256402
1.207709,-0.04588,-0.056657
1.257997,-0.05712,0.129841
1.236445,-0.060212,0.035057
1.279291,-0.056285,0.238455
1.310856,-0.04957,0.33971
1.329446,-0.034527,0.459618
1.364506,-0.012337,0.526344
1.380978,0.011426,0.610308
1.337869,-0.021401,0.743267
1.269573,-0.041955,0.84713
1.238678,-0.037823,0.928743
1.217899,-0.034169,0.968446
1.216674,-0.0464,0.949482
1.203561,-0.045046,0.976421
1.156171,-0.039462,1.076928
1.105634,-0.06101,1.151816
1.091716,-0.061298,1.167085
1.060032,-0.05948,1.201612
1.036749,-0.048853,1.247561
