X,Y,Z
-0.853346,-0.038831,-1.091812
-0.715603,-0.025089,-1.135017
-0.476875,-0.015506,-1.10949
-0.271529,-0.028832,-1.075716
-0.180733,-0.025858,-1.049195
-0.063784,-0.035904,-1.021372
0.084648,-0.021632,-0.910318
0.172218,-0.010319,-0.840752
0.181582,-0.008811,-0.818067
0.303486,0.009702,-0.674118
0.233013,-0.007713,-0.767636
0.399263,0.034385,-0.537111
0.445795,0.031178,-0.381771
0.411796,0.005548,-0.239235
0.337928,-0.019199,-0.131655
0.351385,-0.00091,-0.095117
0.36547,-0.002297,-0.103467
0.420132,0.012477,0.026047
0.401156,0.023748,0.11133
0.34313,0.006709,0.191194
0.262264,0.018706,0.356473
0.194265,0.047308,0.464141
-0.022199,0.018135,0.553969
-0.076357,0.045794,0.615284
-0.199021,0.001052,0.627847
-0.308967,0.018504,0.690548
-0.418169,0.034828,0.741567
-0.533382,-0.004316,0.71926
-0.620146,0.017189,0.742668
-0.703179,0.028336,0.751572
-0.811496,0.013126,0.72107
-0.918288,0.002979,0.687855
-1.044176,0.001858,0.658182
-1.151132,-0.014151,0.610343
-1.243285,-0.023339,0.590798
-1.301012,-0.021126,0.591369
-1.380257,-0.019033,0.581663
-1.456638,-0.010029,0.567807
-1.558821,-0.012061,0.506613
-1.59249,-0.014617,0.479466
-1.594636,-0.037563,0.499501
-1.670211,-0.020458,0.443715
-1.719985,-0.026556,0.38244
-1.750956,-0.033454,0.342797
-1.794327,-0.039883,0.294649
-1.785799,-0.06029,0.332148
-1.82267,-0.058794,0.350113
-1.859775,-0.064414,0.304971
-1.881198,-0.064717,0.348827
-1.905028,-0.070229,0.379033
-1.945133,-0.070968,0.394105
-1.977756,-0.067803,0.41078
-2.004149,-0.077085,0.498093
-2.058039,-0.087517,0.451482
-2.131813,-0.057001,0.379227
-2.135305,-0.082028,0.39414
-2.197431,-0.059276,0.308376
-2.239424,-0.046216,0.286222
-2.251648,-0.052079,0.303618
-2.268629,-0.077539,0.194843
-2.315717,-0.041784,0.148255
-2.344386,-0.046123,0.084588
-2.325802,-0.076868,0.026
-2.348634,-0.071976,-0.146664
-2.276433,-0.083211,-0.324535
-2.158694,-0.074471,-0.46117
-2.080698,-0.072583,-0.605633
-1.993212,-0.066527,-0.74102
-1.843245,-0.081801,-0.849118
-1.672249,-0.07446,-0.986042
-1.449666,-0.080084,-1.098886
-1.225403,-0.076223,-1.207629
-1.033701,-0.085644,-1.255577
-0.861907,-0.094072,-1.317857
-0.628535,-0.091118,-1.326396
-0.437548,-0.051927,-1.331618
-0.260299,-0.050181,-1.31937
-0.063912,-0.01304,-1.209588
0.007172,-0.03672,-1.227631
0.156865,-0.007724,-1.095031
0.240307,0.008334,-0.886165
0.013585,-0.014863,-1.033182
0.319189,0.038847,-0.63284
0.427901,0.024468,-0.577317
0.525885,-0.018227,-0.950745
0.657239,-0.033557,-0.633255
0.92163,0.150942,0.43574
0.309219,0.013689,0.416854
-0.008941,-0.312851,-0.298028
0.708098,0.102183,0.161791
0.843637,0.133167,0.174686
0.674299,-0.02305,0.198997
0.425469,-0.030144,0.482207
0.187398,0.098983,0.78523
-0.05642,0.032963,0.73895
-0.144738,0.037781,0.72979
-0.09067,0.058033,0.809407
-0.181906,0.009001,0.818024
-0.345628,-0.011636,0.81891
-0.502914,0.055312,0.898845
-0.636717,0.032409,0.854812
-0.758297,-0.006892,0.810685
-0.844368,0.01501,0.834476
-1.007693,0.000668,0.791232
-1.130103,-0.003488,0.744093
-1.22634,-0.011272,0.720714
-1.303876,-0.022342,0.70975
-1.376051,-0.020195,0.677846
-1.454999,-0.020295,0.665953
-1.543717,-0.012993,0.593588
-1.5889,-0.011765,0.594015
-1.665332,-0.006222,0.528189
-1.702025,-0.02965,0.488864
-1.79734,-0.024436,0.378873
-1.835215,-0.044195,0.308371
-1.818862,-0.050282,0.372136
-1.852113,-0.043105,0.40879
-1.915238,-0.055702,0.367125
-1.928739,-0.078502,0.373283
-1.975961,-0.074363,0.368653
-2.01797,-0.068941,0.373134
-2.025821,-0.083634,0.422474
-2.043652,-0.075,0.482614
-2.10107,-0.080978,0.430851
-2.127993,-0.073881,0.391714
-2.129487,-0.070121,0.407997
-2.15781,-0.072306,0.372388
-2.182755,-0.07545,0.360453
-2.233604,-0.050996,0.321631
-2.295316,-0.051411,0.28156
-2.33851,-0.06241,0.221564
-2.344208,-0.070955,0.189013
-2.387665,-0.068547,0.118036
-2.384852,-0.065706,-0.015257
-2.343195,-0.074477,-0.125002
-2.254597,-0.06493,-0.272906
-2.18291,-0.072497,-0.422482
-2.122188,-0.061493,-0.519414
-2.037871,-0.077807,-0.679163
-1.940207,-0.086912,-0.82926
-1.763691,-0.096299,-0.961222
-1.52668,-0.098597,-1.072799
-1.321582,-0.071369,-1.157316
-1.088896,-0.069566,-1.229201
-0.820256,-0.059066,-1.288373
-0.589891,-0.055995,-1.306477
-0.466165,-0.05474,-1.35228
-0.28785,-0.029117,-1.347426
-0.132535,-0.013458,-1.287957
0.051136,-0.007727,-1.191741
0.104195,0.001967,-1.164975
0.18171,0.003037,-1.077651
0.271975,-0.002489,-0.935181
0.347554,-0.009158,-0.762073
0.467149,0.012071,-0.596449
0.56511,0.00737,-0.535897
0.66912,0.008043,-0.270879
0.576973,-0.033316,-0.051647
0.511761,-0.078914,-0.105828
0.688647,0.023694,0.108651
0.690592,-0.024308,0.103197
0.634153,-0.028235,0.189111
0.540047,0.026075,0.420245
0.386115,0.044528,0.564038
0.056763,0.051318,0.699749
-0.04726,0.035686,0.75545
-0.164159,0.044763,0.809086
-0.255471,0.026277,0.826752
-0.390483,0.042123,0.851522
-0.510411,0.045418,0.866464
-0.61769,0.026882,0.834116
-0.7195,0.023811,0.848384
-0.94592,0.004359,0.752108
-1.113256,-0.010715,0.68911
-1.187431,-0.008496,0.705853
-1.265511,-0.024726,0.688496
-1.360714,-0.026703,0.659059
-1.435901,-0.019524,0.64115
-1.528844,-0.031984,0.562597
-1.579478,-0.039115,0.533724
-1.628723,-0.020257,0.552154
-1.715997,-0.010456,0.496261
-1.771212,-0.046205,0.370766
-1.831296,-0.039889,0.269865
-1.829692,-0.038716,0.262396
-1.843578,-0.033488,0.2915
-1.876715,-0.053097,0.266734
-1.909207,-0.063884,0.24056
-1.933864,-0.074529,0.230624
-1.961602,-0.078533,0.260823
-1.998786,-0.085865,0.265252
-2.05452,-0.084291,0.208777
-2.090801,-0.080521,0.202882
-2.097566,-0.088668,0.23332
-2.138142,-0.072566,0.264722
-2.118717,-0.090297,0.345659
-2.153396,-0.085029,0.325084
-2.191053,-0.065484,0.271317
-2.19225,-0.069695,0.254916
-2.224875,-0.072673,0.201592
-2.231738,-0.063955,0.160926
-2.264304,-0.064161,0.136123
-2.29518,-0.065676,0.06897
-2.283655,-0.065945,-0.052783
-2.243202,-0.068053,-0.17202
-2.214395,-0.064835,-0.296112
-2.178591,-0.057498,-0.364895
-2.175424,-0.06803,-0.480875
-2.142776,-0.063852,-0.587328
-2.054197,-0.07878,-0.727674
-1.90988,-0.098287,-0.837451
-1.765397,-0.085975,-0.94501
-1.547367,-0.090805,-1.070701
-1.246097,-0.076194,-1.140893
-0.954207,-0.067441,-1.214024
-0.751697,-0.047494,-1.292378
-0.581486,-0.040936,-1.339998
-0.381874,-0.037628,-1.318243
-0.227955,-0.029031,-1.326297
-0.059999,-0.02423,-1.23512
0.098602,-0.024454,-1.085699
0.108605,-0.026894,-1.118121
0.241437,-0.019125,-0.890007
0.398296,0.021745,-0.937368
0.601065,0.035518,-0.552853
0.674752,0.057065,0.034068
0.677398,0.020607,-0.506801
0.460995,-0.086858,-0.164617
0.625877,-0.050196,-0.214357
0.889674,0.103428,0.087991
0.808617,-0.039876,-0.000793
0.663769,-0.042429,0.298585
0.461931,0.020989,0.5924
0.279585,0.038982,0.699946
0.177389,0.03283,0.717536
0.121717,0.012483,0.712724
-0.002934,0.035074,0.80178
-0.193257,0.039041,0.857765
-0.355782,0.049142,0.900103
-0.445545,0.035592,0.924931
-0.570203,0.011098,0.89798
-0.70361,0.01759,0.89381
-0.833627,0.016997,0.881354
-1.027036,-0.00023,0.801362
-1.152682,-0.012126,0.74916
-1.239048,-0.014959,0.760971
-1.347208,-0.019969,0.715486
-1.456632,-0.026479,0.675265
-1.53965,-0.03333,0.652621
-1.609313,-0.037226,0.623905
-1.707803,-0.02853,0.581025
-1.810524,-0.010247,0.498179
-1.861559,-0.038547,0.405471
-1.877576,-0.039945,0.38737
-1.91238,-0.043545,0.342502
-1.942976,-0.041497,0.311274
-1.971098,-0.054337,0.273815
-1.991321,-0.072363,0.249049
-2.07026,-0.083907,0.102049
-2.04508,-0.09995,0.164791
-1.966129,-0.101415,0.568746
-2.201533,-0.069336,0.183285
-2.312935,-0.06107,-0.087109
-2.091565,-0.139852,0.285654
-2.151217,-0.09967,0.247502
-2.259225,-0.054964,0.132664
-2.20419,-0.086151,0.254587
-2.177125,-0.093409,0.242151
-2.226898,-0.059516,0.134081
-2.227859,-0.052236,0.061886
-2.207826,-0.060724,0.095488
-2.22016,-0.067268,0.015409
-2.225591,-0.056416,-0.059446
-2.187164,-0.079641,-0.146698
-2.158582,-0.085495,-0.225978
-2.150089,-0.063214,-0.296205
-2.128156,-0.075644,-0.380049
-2.073366,-0.07238,-0.461652
-1.997163,-0.072913,-0.583016
-1.900945,-0.063889,-0.673674
-1.784845,-0.064671,-0.783895
-1.654555,-0.064227,-0.863372
-1.464353,-0.088775,-0.965441
-1.288001,-0.079984,-1.031989
-1.064249,-0.080834,-1.087797
-0.852321,-0.065758,-1.142459
-0.625647,-0.048549,-1.144527
-0.499356,-0.023707,-1.188682
-0.37191,-0.030139,-1.199419
-0.203544,-0.021603,-1.145348
-0.070884,-0.015697,-1.08892
0.005643,-0.015825,-1.022897
0.109299,-0.013839,-0.982537
0.274078,0.0141,-0.78277
0.353254,0.035237,-0.663906
0.371446,-0.000773,-0.605776
0.403026,-0.021857,-0.531055
0.498786,-0.017274,-0.38592
0.549487,0.006394,-0.239587
0.565151,-0.013742,-0.173198
0.606566,-0.014597,-0.031342
0.58749,0.004403,0.122745
0.5442,-0.01528,0.201425
0.469789,0.031736,0.339766
0.361744,0.032988,0.425918
0.248384,0.022602,0.501377
0.02816,0.042908,0.651136
-0.060862,0.04227,0.729344
-0.236315,0.030316,0.776365
-0.400589,0.029001,0.786546
-0.478564,0.05552,0.823564
-0.514151,0.02786,0.834531
-0.682694,0.010094,0.783939
-0.868497,0.003392,0.725773
-0.995851,0.008621,0.70211
-1.063352,0.005266,0.707479
-1.166434,-0.03061,0.669989
-1.293279,-0.027318,0.617183
-1.388244,-0.026228,0.610893
-1.449252,-0.02928,0.614038
-1.56625,-0.03036,0.535301
-1.632156,-0.022391,0.515773
-1.723534,-0.005532,0.486547
-1.768515,-0.023949,0.420255
-1.785068,-0.062145,0.38012
-1.822007,-0.034663,0.376617
-1.841504,-0.047275,0.358683
-1.856406,-0.060883,0.355437
-1.907748,-0.064086,0.310756
-1.933742,-0.069758,0.284657
-1.956065,-0.083685,0.305109
-2.013827,-0.071122,0.259292
-2.056064,-0.077198,0.187314
-2.051316,-0.089096,0.223463
-2.05662,-0.086563,0.263741
-2.089405,-0.076533,0.283227
-2.095431,-0.084497,0.327538
-2.124363,-0.072614,0.316699
-2.159267,-0.063881,0.282018
-2.163813,-0.06063,0.31505
-2.212644,-0.045308,0.307763
-2.283931,-0.03925,0.199128
-2.327804,-0.057972,0.138105
-2.42663,-0.084303,0.023666
-2.446666,-0.109583,-0.055437
-2.591058,-0.084457,-0.244249
-2.300681,-0.072877,-0.206929
-2.007834,-0.052605,-0.054774
-1.796587,-0.049087,-0.402305
-1.946782,-0.116564,-0.702374
-2.138669,0.020098,-1.016664
-1.9483,-0.084694,-0.994082
-1.494843,-0.113746,-0.935819
-1.396665,-0.085507,-0.978581
-1.226428,-0.048349,-1.077274
-0.963265,-0.052527,-1.164912
-0.748133,-0.055223,-1.238039
-0.62244,-0.05539,-1.336422
-0.376981,-0.05952,-1.331146
-0.195312,-0.04039,-1.260749
-0.176015,-0.018335,-1.302685
-0.04804,-0.022487,-1.181564
0.116913,-0.002538,-0.954585
0.130326,0.007292,-0.935542
0.238776,0.01407,-0.902541
0.417677,0.008787,-0.735139
0.520313,0.017103,-0.431185
0.482706,-0.030684,-0.298747
0.342793,-0.102039,-0.311494
0.433768,-0.062582,-0.246972
0.567335,0.019518,-0.132232
0.582219,0.00422,-0.110495
0.519242,-0.027225,0.037722
0.410538,0.028332,0.342456
0.243956,0.033775,0.425959
0.180098,0.009176,0.446286
0.149253,0.015904,0.469289
0.10632,0.051202,0.537897
-0.02462,0.013473,0.580905
-0.222863,0.007425,0.616088
-0.355725,0.047651,0.715245
-0.452367,0.042383,0.708728
-0.505619,0.029531,0.755579
-0.635232,0.02395,0.745754
-0.80839,0.01326,0.698493
-0.964848,0.014806,0.654151
-1.014564,0.007482,0.653137
-1.086638,-0.006728,0.645905
-1.207798,-0.01832,0.57663
-1.290972,-0.009171,0.569434
-1.374907,-0.025046,0.537583
-1.462976,-0.030953,0.499244
-1.54183,-0.04417,0.45347
-1.642081,-0.025427,0.419071
-1.718566,-0.016633,0.395508
-1.756051,-0.031,0.356535
-1.766729,-0.057729,0.336194
-1.815493,-0.049786,0.319842
-1.864178,-0.039426,0.303883
-1.876742,-0.056322,0.277807
-1.889796,-0.06854,0.283497
-1.904483,-0.074384,0.306655
-1.946066,-0.071314,0.300761
-2.006324,-0.070692,0.227903
-2.018281,-0.079809,0.209364
-2.042546,-0.068375,0.23371
-2.068121,-0.072755,0.273951
-2.081161,-0.07546,0.355301
-2.12369,-0.070455,0.449386
-2.179034,-0.079171,0.444282
-2.240963,-0.070819,0.474967
-2.291173,-0.089394,0.427346
-2.355411,-0.076562,0.342856
-2.401802,-0.074149,0.318974
-2.374151,-0.095674,0.322562
-2.383383,-0.08342,0.266481
-2.390662,-0.068098,0.180222
-2.371874,-0.062805,0.112335
-2.312407,-0.07493,-0.037527
-2.295466,-0.078788,-0.1872
-2.223852,-0.066991,-0.373303
-2.165384,-0.074959,-0.497834
-2.059993,-0.078535,-0.644413
-1.948769,-0.073983,-0.79708
-1.750259,-0.066503,-0.945395
-1.547027,-0.087664,-1.040682
-1.371945,-0.06301,-1.143744
-1.212405,-0.084706,-1.227979
-1.039905,-0.090861,-1.28029
-0.844559,-0.082619,-1.336347
-0.587673,-0.098238,-1.27107
-0.428685,-0.051705,-1.286974
-0.261405,-0.012588,-1.284239
-0.112838,-0.01255,-1.215128
0.071695,-0.020582,-1.066384
0.136882,-0.01645,-0.986541
0.228616,-0.005315,-0.913116
0.350509,0.016959,-0.795212
0.479617,0.000155,-0.746721
0.612019,0.019065,-0.436109
0.565763,0.051161,-0.090871
0.43873,-0.075088,-0.303867
0.55104,-0.064332,-0.200548
0.69231,0.03515,0.073543
0.636352,0.022155,0.140706
0.554188,-0.001218,0.236341
0.45564,0.014248,0.368494
0.316759,0.031083,0.497726
0.186363,0.025334,0.545798
0.006835,0.030207,0.649166
-0.121254,0.036827,0.704617
-0.257633,0.020426,0.741034
-0.406959,0.046583,0.801311
-0.562753,0.030637,0.806052
-0.708169,0.011957,0.797844
-0.784774,0.022988,0.826755
-0.863346,0.000521,0.830054
-0.947573,-0.010513,0.827251
-1.066179,-0.005099,0.814599
-1.159018,-0.009345,0.796949
-1.258914,-0.01749,0.742459
-1.357309,-0.02072,0.69487
-1.430812,-0.021441,0.699409
-1.570779,-0.025119,0.581772
-1.668002,-0.018879,0.521851
-1.726026,-0.014772,0.510723
-1.741382,-0.017736,0.565659
-1.785257,-0.045314,0.50477
-1.841887,-0.0504,0.467059
-1.872511,-0.051096,0.450186
-1.904709,-0.044032,0.470468
-1.93725,-0.064792,0.425951
-1.975858,-0.064963,0.415261
-2.011192,-0.080321,0.365439
-2.054985,-0.06597,0.299298
-2.063959,-0.086063,0.308867
-2.08043,-0.072681,0.363828
-2.094879,-0.079425,0.370972
-2.138264,-0.074292,0.335314
-2.14778,-0.074928,0.33623
-2.157182,-0.068979,0.387558
-2.179812,-0.075713,0.331157
-2.214101,-0.062496,0.301415
-2.226332,-0.069517,0.273258
-2.234436,-0.070947,0.195155
-2.229597,-0.070762,0.110664
-2.207643,-0.059073,0.041572
-2.204773,-0.07277,0.017772
-2.175483,-0.072538,-0.054295
-2.164106,-0.065944,-0.14593
-2.143722,-0.060619,-0.242986
-2.107854,-0.073354,-0.328544
-2.071465,-0.069277,-0.464066
-1.969993,-0.071443,-0.544811
-1.854555,-0.072824,-0.655128
-1.728787,-0.08309,-0.764316
-1.577171,-0.067156,-0.822889
-1.440389,-0.072538,-0.899631
-1.301775,-0.08187,-0.974613
-1.116153,-0.077818,-1.023851
-0.90099,-0.061349,-1.055929
-0.715257,-0.054165,-1.09459
-0.595326,-0.026403,-1.130256
-0.488615,-0.033918,-1.173498
-0.271918,-0.01028,-1.062328
-0.112191,-0.004304,-0.97723
-0.057714,0.006607,-0.943734
0.02793,0.011262,-0.912729
0.128805,0.006425,-0.811462
0.190214,-0.004166,-0.695067
0.208848,-0.017231,-0.662314
0.29444,-0.015115,-0.521598
0.387827,-0.002005,-0.392872
0.440359,-0.026414,-0.362905
0.484244,-0.044839,-0.183984
0.506643,-0.025169,0.013417
0.496107,-0.011831,0.128983
0.464242,-0.015411,0.137675
0.455395,0.019464,0.241217
0.404169,0.030501,0.301497
0.289903,0.014949,0.379344
0.125566,0.031151,0.516266
-0.000277,0.051435,0.630323
-0.115047,0.030861,0.691679
-0.232309,0.030871,0.756324
-0.385701,0.024958,0.810443
-0.543986,0.041568,0.821314
-0.655051,0.029112,0.838757
-0.78425,0.007203,0.795718
-0.871501,0.017244,0.82307
-0.973745,0.0047,0.788118
-1.101793,-0.009143,0.738654
-1.232986,-0.019761,0.695401
-1.352692,-0.013438,0.653725
-1.466097,-0.03568,0.593217
-1.599926,-0.037394,0.52205
-1.726012,-0.050376,0.434496
-1.79234,-0.027881,0.44459
-1.85399,-0.013567,0.513029
-1.91541,-0.031753,0.508128
-1.961352,-0.069109,0.431329
-2.044082,-0.056253,0.359259
-2.036732,-0.056412,0.42245
-2.057561,-0.07771,0.396865
-2.119521,-0.077694,0.295199
-2.104553,-0.088265,0.351743
-2.152163,-0.085019,0.309234
-2.239211,-0.091594,0.212062
-2.260397,-0.07626,0.203038
-2.254668,-0.103361,0.17682
-2.199535,-0.108579,0.356455
-2.277796,-0.068673,0.295844
-2.294186,-0.074378,0.317288
-2.292707,-0.101461,0.360468
-2.324669,-0.084154,0.282973
-2.350704,-0.079801,0.164542
-2.341895,-0.082401,0.084654
-2.310617,-0.076865,0.071212
-2.306494,-0.064503,0.013657
-2.305506,-0.073592,-0.032985
-2.326756,-0.063061,-0.100221
-2.311318,-0.07326,-0.187079
-2.281927,-0.079597,-0.319775
-2.229446,-0.08258,-0.421847
-2.164577,-0.065386,-0.561331
-2.036436,-0.096661,-0.65467
-1.89656,-0.084125,-0.770755
-1.705212,-0.092577,-0.871211
-1.545061,-0.090928,-0.991182
-1.383167,-0.076793,-1.070533
-1.208693,-0.071685,-1.148054
-0.990617,-0.052608,-1.210219
-0.795884,-0.055374,-1.244182
-0.5592,-0.052806,-1.211957
-0.440112,-0.038524,-1.241616
-0.333043,-0.009878,-1.267168
-0.124437,-0.000216,-1.162851
0.041584,0.007001,-1.019368
0.117178,0.009856,-0.967304
0.184139,0.011423,-0.972403
0.313719,-0.00175,-0.753213
0.404288,0.008506,-0.596996
0.425658,-0.034138,-0.577205
0.48539,-0.067233,-0.457657
0.593103,-0.055963,-0.180737
0.584032,-0.040316,-0.04734
0.591688,-0.069763,-0.05478
0.587152,0.015243,0.24248
0.561753,0.030707,0.219
0.583615,-0.046544,0.158722
0.4869,0.093422,0.465066
0.024666,-0.078043,0.466153
-0.146607,0.038821,0.759645
-0.173364,0.122154,0.842639
-0.282281,-0.003276,0.764744
-0.40403,0.01225,0.79459
-0.575606,0.058477,0.87577
-0.798245,-0.00101,0.770015
-0.965812,0.006711,0.738629
-1.039313,0.027691,0.77197
-1.087332,-0.003651,0.758468
-1.184905,-0.031514,0.720545
-1.277801,-0.011044,0.733699
-1.387646,-0.040247,0.650286
-1.49725,-0.032162,0.583855
-1.61007,-0.048142,0.461145
-1.686299,-0.03133,0.387793
-1.726121,-0.018099,0.421111
-1.762736,-0.012873,0.404344
-1.858971,-0.0396,0.285491
-1.920472,-0.056173,0.191698
-1.947466,-0.055811,0.249323
-1.967084,-0.053279,0.327966
-2.039753,-0.083666,0.330354
-2.264506,-0.070173,-0.217102
-2.047535,-0.140348,0.364093
-2.07634,-0.086296,0.239208
-2.214251,-0.0448,0.419037
-2.258953,-0.097538,0.208525
-2.346292,-0.076982,0.051786
-2.187499,-0.118375,0.004805
-2.13133,-0.107756,0.343983
-2.255705,-0.05244,0.179544
-2.29096,-0.074228,0.203554
-2.294899,-0.093514,0.129799
-2.300316,-0.081039,0.059777
-2.31018,-0.069815,-0.082999
-2.294395,-0.069869,-0.064234
-2.297107,-0.07822,-0.049366
-2.333838,-0.074697,-0.023438
-2.334727,-0.087914,-0.105238
-2.337241,-0.078908,-0.197623
-2.274756,-0.065192,-0.364864
-2.193985,-0.080041,-0.464892
-2.078187,-0.078895,-0.592348
-1.928359,-0.090802,-0.682864
-1.802162,-0.08186,-0.790283
-1.700825,-0.083011,-0.867899
-1.542885,-0.081419,-0.994623
-1.285708,-0.087938,-1.035964
-1.152046,-0.08872,-1.110478
-1.005413,-0.065444,-1.18299
-0.788882,-0.058546,-1.188223
-0.560597,-0.030614,-1.162748
-0.422131,-0.018544,-1.195647
-0.253957,0.017067,-1.144903
-0.111028,0.007221,-1.068522
-0.057244,0.000716,-1.071405
0.070663,0.020442,-0.959167
0.151823,-0.023528,-0.802844
0.247874,-0.035872,-0.675688
0.230058,-0.033125,-0.759571
0.308934,-0.05314,-0.60929
0.443147,-0.014331,-0.342173
0.49642,-0.038062,-0.228752
0.534258,-0.014375,-0.165642
0.548549,-0.02025,0.001714
0.548197,0.01748,0.11923
0.490123,-0.004274,0.198667
0.413348,0.002829,0.210011
0.33922,0.022255,0.344798
0.246255,0.025634,0.42831
0.12594,0.01506,0.500346
0.036427,0.026991,0.622028
-0.098424,0.048418,0.743491
-0.258008,0.026956,0.765609
-0.43634,0.020452,0.794955
-0.553797,0.028384,0.828442
-0.661815,0.030846,0.82461
-0.727387,0.01268,0.831506
-0.851063,0.012692,0.829144
-0.978009,0.004365,0.798138
-1.099938,-0.000785,0.776328
-1.205606,-0.014875,0.738128
-1.326016,-0.017725,0.687129
-1.456746,-0.029982,0.602633
-1.560957,-0.036961,0.554955
-1.629915,-0.036443,0.527944
-1.695847,-0.027184,0.530703
-1.776851,-0.023182,0.498007
-1.849629,-0.021122,0.461077
-1.872266,-0.060195,0.413381
-1.90701,-0.050361,0.422435
-1.941656,-0.059391,0.404641
-2.016057,-0.057969,0.319607
-2.068991,-0.076545,0.228162
-2.064857,-0.087048,0.247465
-2.072691,-0.089762,0.276632
-2.117773,-0.084614,0.290159
-2.156032,-0.080509,0.243394
-2.162596,-0.093548,0.259982
-2.171559,-0.089097,0.287407
-2.2023,-0.079482,0.265225
-2.224452,-0.0833,0.289503
-2.254289,-0.074821,0.216495
-2.262239,-0.077502,0.17893
-2.266501,-0.072825,0.153592
-2.259742,-0.072688,0.117595
-2.254438,-0.072554,0.116276
-2.262284,-0.074975,0.040455
-2.238784,-0.072021,0.006768
-2.236467,-0.077308,-0.050797
-2.216928,-0.072792,-0.137109
-2.187164,-0.078408,-0.249062
-2.149741,-0.077064,-0.367906
-2.080337,-0.087793,-0.477942
-1.97772,-0.075417,-0.568372
-1.896054,-0.084303,-0.652938
-1.760071,-0.085877,-0.717444
-1.631453,-0.085552,-0.817042
-1.472347,-0.076086,-0.891375
-1.330003,-0.071728,-0.980447
-1.149462,-0.065033,-1.02804
-0.956298,-0.069862,-1.086352
-0.789294,-0.050166,-1.092153
-0.657033,-0.036873,-1.137456
-0.474778,-0.028681,-1.109423
-0.335507,-0.027099,-1.063416
-0.238861,-0.020321,-1.030988
-0.163849,-0.006046,-0.989594
-0.065556,0.003298,-0.922217
0.045407,0.007371,-0.814473
0.090031,0.010854,-0.782902
0.146278,-0.004785,-0.653831
0.208584,-0.017427,-0.598765
0.276855,-0.024178,-0.479481
0.309592,-0.015869,-0.356323
0.374292,-0.016884,-0.226341
0.424259,-0.00014,-0.044093
0.41335,-0.011195,-0.053384
0.440248,-0.011887,0.014729
0.41387,-0.000174,0.118486
0.34831,0.008777,0.167987
0.326762,0.011581,0.233419
0.127399,0.049335,0.402895
-0.044795,0.029761,0.49116
-0.173238,0.021906,0.550393
-0.294944,0.022103,0.619977
-0.41453,0.022521,0.670333
-0.520225,0.004282,0.679159
-0.62273,0.007156,0.709518
-0.731628,0.006194,0.717971
-0.83867,0.019504,0.701184
-0.928946,0.008415,0.663674
-0.95814,0.006106,0.695877
-1.066762,-0.023776,0.626119
-1.224492,-0.02497,0.539969
-1.322806,-0.02282,0.50519
-1.413633,-0.040132,0.469941
-1.509517,-0.042522,0.397108
-1.562188,-0.028844,0.439433
-1.651072,-0.025808,0.427348
-1.749233,-0.008801,0.394459
-1.776568,-0.024232,0.391097
-1.807023,-0.049451,0.368436
-1.874535,-0.049309,0.314304
-1.912987,-0.052912,0.279058
-1.919842,-0.075344,0.278079
-1.985432,-0.074381,0.28614
-1.948503,-0.080777,0.303638
-2.024565,-0.089666,0.24129
-2.039129,-0.095383,0.300342
-2.08087,-0.078784,0.349373
-2.138877,-0.0808,0.295767
-2.153853,-0.085872,0.373074
-2.170093,-0.092474,0.398053
-2.225249,-0.072134,0.336998
-2.266942,-0.07434,0.267878
-2.28194,-0.067085,0.269604
-2.280384,-0.072756,0.291857
-2.310991,-0.059283,0.267988
-2.346082,-0.042796,0.219821
-2.345629,-0.047575,0.196562
-2.359749,-0.063718,0.141648
-2.335585,-0.074069,0.044129
-2.299601,-0.073974,-0.09369
-2.207141,-0.085912,-0.22673
-2.110415,-0.084701,-0.364609
-1.996751,-0.088558,-0.492065
-1.87524,-0.08613,-0.62574
-1.787129,-0.068057,-0.733072
-1.650089,-0.077893,-0.837587
-1.537378,-0.087865,-0.932911
-1.435084,-0.083069,-1.00966
-1.315359,-0.100261,-1.071043
-1.182144,-0.094035,-1.107911
-1.052388,-0.085155,-1.139745
-0.826843,-0.086574,-1.144392
-0.629169,-0.061449,-1.136401
-0.494735,-0.028566,-1.135503
-0.419114,-0.019047,-1.157397
-0.229643,-0.006699,-1.071848
-0.1349,-0.00657,-1.002316
-0.020775,0.001115,-0.910003
0.030837,0.013583,-0.939586
0.185513,0.026321,-0.756703
0.248513,-0.024367,-0.582768
0.227192,0.005605,-0.627346
0.344193,-0.01833,-0.425256
0.41693,-0.002804,-0.239361
0.443079,-0.024003,-0.188868
0.474859,-0.019589,-0.115495
0.489977,-0.019618,0.058396
0.479815,-0.010316,0.148338
0.445425,0.012214,0.224764
0.400173,0.016812,0.262656
0.316986,0.026538,0.323517
0.176788,0.053386,0.460345
0.035211,0.044319,0.545376
-0.110348,0.021646,0.61969
-0.255968,0.028192,0.676532
-0.36241,0.027181,0.737208
-0.414889,0.032233,0.788229
-0.537029,0.021146,0.793247
-0.68608,0.014713,0.760964
-0.796929,0.013662,0.755564
-0.901375,0.010682,0.740986
-1.012283,-0.016983,0.71107
-1.172578,-0.015407,0.665354
-1.307614,-0.031425,0.641585
-1.409079,-0.009812,0.629109
-1.491635,-0.04464,0.580648
-1.560222,-0.040742,0.606885
-1.660011,-0.034108,0.578871
-1.744824,-0.029316,0.555035
-1.778137,-0.028513,0.568741
-1.801912,-0.037809,0.566138
